Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name
Complex_356,25,0.912,0.3019,114,YDL083C
Complex_356,25,0.912,0.3019,83,YCR031C
Complex_356,25,0.912,0.3019,728,YNL301C
Complex_357,20,0.9119,0.1594,587,YLR340W
Complex_357,20,0.9119,0.1594,334,YGR085C
Complex_357,20,0.9119,0.1594,622,YML063W
Complex_357,20,0.9119,0.1594,836,YPL090C
Complex_357,20,0.9119,0.1594,490,YJR123W
Complex_357,20,0.9119,0.1594,667,YMR242C
Complex_357,20,0.9119,0.1594,237,YER074W
Complex_357,20,0.9119,0.1594,627,YML073C
Complex_357,20,0.9119,0.1594,761,YOL127W
Complex_357,20,0.9119,0.1594,705,YNL178W
Complex_357,20,0.9119,0.1594,609,YLR441C
Complex_357,20,0.9119,0.1594,546,YLR075W
Complex_357,20,0.9119,0.1594,83,YCR031C
Complex_357,20,0.9119,0.1594,610,YLR448W
Complex_357,20,0.9119,0.1594,463,YJL177W
Complex_357,20,0.9119,0.1594,274,YFR031C-A
Complex_357,20,0.9119,0.1594,295,YGL103W
Complex_357,20,0.9119,0.1594,113,YDL082W
Complex_357,20,0.9119,0.1594,685,YNL069C
Complex_357,20,0.9119,0.1594,375,YHL001W
Complex_358,10,0.9118,0.0667,775,YOR063W
Complex_358,10,0.9118,0.0667,98,YDL014W
Complex_358,10,0.9118,0.0667,538,YLL045C
Complex_358,10,0.9118,0.0667,683,YNL061W
Complex_358,10,0.9118,0.0667,843,YPL131W
Complex_358,10,0.9118,0.0667,670,YMR290C
Complex_358,10,0.9118,0.0667,851,YPL198W
Complex_358,10,0.9118,0.0667,755,YOL077C
Complex_358,10,0.9118,0.0667,533,YLL008W
Complex_358,10,0.9118,0.0667,215,YDR496C
Complex_359,23,0.9117,0.3618,775,YOR063W
Complex_359,23,0.9117,0.3618,761,YOL127W
Complex_359,23,0.9117,0.3618,538,YLL045C
Complex_359,23,0.9117,0.3618,375,YHL001W
Complex_359,23,0.9117,0.3618,778,YOR096W
Complex_359,23,0.9117,0.3618,274,YFR031C-A
Complex_359,23,0.9117,0.3618,667,YMR242C
Complex_359,23,0.9117,0.3618,334,YGR085C
Complex_359,23,0.9117,0.3618,463,YJL177W
Complex_359,23,0.9117,0.3618,211,YDR471W
Complex_359,23,0.9117,0.3618,610,YLR448W
Complex_359,23,0.9117,0.3618,622,YML063W
Complex_359,23,0.9117,0.3618,627,YML073C
Complex_359,23,0.9117,0.3618,513,YKL180W
Complex_359,23,0.9117,0.3618,658,YMR194W
Complex_359,23,0.9117,0.3618,546,YLR075W
Complex_359,23,0.9117,0.3618,111,YDL075W
Complex_359,23,0.9117,0.3618,295,YGL103W
Complex_359,23,0.9117,0.3618,685,YNL069C
Complex_359,23,0.9117,0.3618,113,YDL082W
Complex_359,23,0.9117,0.3618,851,YPL198W
Complex_359,23,0.9117,0.3618,857,YPL220W
Complex_359,23,0.9117,0.3618,289,YGL076C
Complex_360,26,0.9117,0.3512,775,YOR063W
Complex_360,26,0.9117,0.3512,761,YOL127W
Complex_360,26,0.9117,0.3512,538,YLL045C
Complex_360,26,0.9117,0.3512,652,YMR142C
Complex_360,26,0.9117,0.3512,778,YOR096W
Complex_360,26,0.9117,0.3512,274,YFR031C-A
Complex_360,26,0.9117,0.3512,667,YMR242C
Complex_360,26,0.9117,0.3512,546,YLR075W
Complex_360,26,0.9117,0.3512,295,YGL103W
Complex_360,26,0.9117,0.3512,685,YNL069C
Complex_360,26,0.9117,0.3512,334,YGR085C
Complex_360,26,0.9117,0.3512,463,YJL177W
Complex_360,26,0.9117,0.3512,211,YDR471W
Complex_360,26,0.9117,0.3512,610,YLR448W
Complex_360,26,0.9117,0.3512,237,YER074W
Complex_360,26,0.9117,0.3512,622,YML063W
Complex_360,26,0.9117,0.3512,113,YDL082W
Complex_360,26,0.9117,0.3512,627,YML073C
Complex_360,26,0.9117,0.3512,513,YKL180W
Complex_360,26,0.9117,0.3512,434,YIL133C
Complex_360,26,0.9117,0.3512,289,YGL076C
Complex_360,26,0.9117,0.3512,658,YMR194W
Complex_360,26,0.9117,0.3512,705,YNL178W
Complex_360,26,0.9117,0.3512,851,YPL198W
Complex_360,26,0.9117,0.3512,381,YHL033C
Complex_360,26,0.9117,0.3512,375,YHL001W
Complex_361,25,0.9115,0.3328,775,YOR063W
Complex_361,25,0.9115,0.3328,761,YOL127W
Complex_361,25,0.9115,0.3328,538,YLL045C
Complex_361,25,0.9115,0.3328,375,YHL001W
Complex_361,25,0.9115,0.3328,778,YOR096W
Complex_361,25,0.9115,0.3328,274,YFR031C-A
Complex_361,25,0.9115,0.3328,667,YMR242C
Complex_361,25,0.9115,0.3328,334,YGR085C
Complex_361,25,0.9115,0.3328,463,YJL177W
Complex_361,25,0.9115,0.3328,211,YDR471W
Complex_361,25,0.9115,0.3328,610,YLR448W
Complex_361,25,0.9115,0.3328,622,YML063W
Complex_361,25,0.9115,0.3328,627,YML073C
Complex_361,25,0.9115,0.3328,513,YKL180W
Complex_361,25,0.9115,0.3328,658,YMR194W
Complex_361,25,0.9115,0.3328,546,YLR075W
Complex_361,25,0.9115,0.3328,111,YDL075W
Complex_361,25,0.9115,0.3328,295,YGL103W
Complex_361,25,0.9115,0.3328,685,YNL069C
Complex_361,25,0.9115,0.3328,113,YDL082W
Complex_361,25,0.9115,0.3328,851,YPL198W
Complex_361,25,0.9115,0.3328,237,YER074W
Complex_361,25,0.9115,0.3328,434,YIL133C
Complex_361,25,0.9115,0.3328,468,YJL190C
Complex_361,25,0.9115,0.3328,289,YGL076C
Complex_362,8,0.9115,0.1156,775,YOR063W
Complex_362,8,0.9115,0.1156,761,YOL127W
Complex_362,8,0.9115,0.1156,538,YLL045C
Complex_362,8,0.9115,0.1156,540,YLR029C
Complex_362,8,0.9115,0.1156,667,YMR242C
Complex_362,8,0.9115,0.1156,843,YPL131W
Complex_362,8,0.9115,0.1156,676,YNL002C
Complex_362,8,0.9115,0.1156,111,YDL075W
Complex_363,11,0.9114,0.0617,775,YOR063W
Complex_363,11,0.9114,0.0617,761,YOL127W
Complex_363,11,0.9114,0.0617,538,YLL045C
Complex_363,11,0.9114,0.0617,540,YLR029C
Complex_363,11,0.9114,0.0617,529,YKR081C
Complex_363,11,0.9114,0.0617,670,YMR290C
Complex_363,11,0.9114,0.0617,837,YPL093W
Complex_363,11,0.9114,0.0617,211,YDR471W
Complex_363,11,0.9114,0.0617,755,YOL077C
Complex_363,11,0.9114,0.0617,851,YPL198W
Complex_363,11,0.9114,0.0617,215,YDR496C
Complex_364,4,0.9113,1.0,45,YBR087W
Complex_364,4,0.9113,1.0,727,YNL290W
Complex_364,4,0.9113,1.0,758,YOL094C
Complex_364,4,0.9113,1.0,799,YOR217W
Complex_365,17,0.9111,0.1876,279,YGL014W
Complex_365,17,0.9111,0.1876,274,YFR031C-A
Complex_365,17,0.9111,0.1876,658,YMR194W
Complex_365,17,0.9111,0.1876,295,YGL103W
Complex_365,17,0.9111,0.1876,463,YJL177W
Complex_365,17,0.9111,0.1876,23,YBL027W
Complex_365,17,0.9111,0.1876,610,YLR448W
Complex_365,17,0.9111,0.1876,237,YER074W
Complex_365,17,0.9111,0.1876,111,YDL075W
Complex_365,17,0.9111,0.1876,211,YDR471W
Complex_365,17,0.9111,0.1876,627,YML073C
Complex_365,17,0.9111,0.1876,761,YOL127W
Complex_365,17,0.9111,0.1876,577,YLR287C-A
Complex_365,17,0.9111,0.1876,667,YMR242C
Complex_365,17,0.9111,0.1876,59,YBR191W
Complex_365,17,0.9111,0.1876,113,YDL082W
Complex_365,17,0.9111,0.1876,691,YNL096C
Complex_366,13,0.911,0.209,775,YOR063W
Complex_366,13,0.911,0.209,761,YOL127W
Complex_366,13,0.911,0.209,538,YLL045C
Complex_366,13,0.911,0.209,383,YHR010W
Complex_366,13,0.911,0.209,113,YDL082W
Complex_366,13,0.911,0.209,295,YGL103W
Complex_366,13,0.911,0.209,778,YOR096W
Complex_366,13,0.911,0.209,685,YNL069C
Complex_366,13,0.911,0.209,274,YFR031C-A
Complex_366,13,0.911,0.209,513,YKL180W
Complex_366,13,0.911,0.209,202,YDR418W
Complex_366,13,0.911,0.209,282,YGL030W
Complex_366,13,0.911,0.209,658,YMR194W
Complex_367,12,0.9108,0.1274,775,YOR063W
Complex_367,12,0.9108,0.1274,761,YOL127W
Complex_367,12,0.9108,0.1274,538,YLL045C
Complex_367,12,0.9108,0.1274,540,YLR029C
Complex_367,12,0.9108,0.1274,667,YMR242C
Complex_367,12,0.9108,0.1274,627,YML073C
Complex_367,12,0.9108,0.1274,211,YDR471W
Complex_367,12,0.9108,0.1274,215,YDR496C
Complex_367,12,0.9108,0.1274,851,YPL198W
Complex_367,12,0.9108,0.1274,670,YMR290C
Complex_367,12,0.9108,0.1274,837,YPL093W
Complex_367,12,0.9108,0.1274,289,YGL076C
Complex_368,12,0.9107,0.1572,775,YOR063W
Complex_368,12,0.9107,0.1572,761,YOL127W
Complex_368,12,0.9107,0.1572,538,YLL045C
Complex_368,12,0.9107,0.1572,540,YLR029C
Complex_368,12,0.9107,0.1572,529,YKR081C
Complex_368,12,0.9107,0.1572,295,YGL103W
Complex_368,12,0.9107,0.1572,334,YGR085C
Complex_368,12,0.9107,0.1572,211,YDR471W
Complex_368,12,0.9107,0.1572,851,YPL198W
Complex_368,12,0.9107,0.1572,778,YOR096W
Complex_368,12,0.9107,0.1572,136,YDR012W
Complex_368,12,0.9107,0.1572,37,YBR031W
Complex_369,12,0.9107,0.1903,775,YOR063W
Complex_369,12,0.9107,0.1903,761,YOL127W
Complex_369,12,0.9107,0.1903,844,YPL143W
Complex_369,12,0.9107,0.1903,685,YNL069C
Complex_369,12,0.9107,0.1903,434,YIL133C
Complex_369,12,0.9107,0.1903,274,YFR031C-A
Complex_369,12,0.9107,0.1903,627,YML073C
Complex_369,12,0.9107,0.1903,513,YKL180W
Complex_369,12,0.9107,0.1903,83,YCR031C
Complex_369,12,0.9107,0.1903,652,YMR142C
Complex_369,12,0.9107,0.1903,861,YPL249C-A
Complex_369,12,0.9107,0.1903,334,YGR085C
Complex_370,8,0.9104,0.0849,775,YOR063W
Complex_370,8,0.9104,0.0849,761,YOL127W
Complex_370,8,0.9104,0.0849,552,YLR150W
Complex_370,8,0.9104,0.0849,334,YGR085C
Complex_370,8,0.9104,0.0849,211,YDR471W
Complex_370,8,0.9104,0.0849,627,YML073C
Complex_370,8,0.9104,0.0849,546,YLR075W
Complex_370,8,0.9104,0.0849,695,YNL112W
Complex_371,9,0.9098,0.0755,775,YOR063W
Complex_371,9,0.9098,0.0755,761,YOL127W
Complex_371,9,0.9098,0.0755,538,YLL045C
Complex_371,9,0.9098,0.0755,683,YNL061W
Complex_371,9,0.9098,0.0755,670,YMR290C
Complex_371,9,0.9098,0.0755,136,YDR012W
Complex_371,9,0.9098,0.0755,851,YPL198W
Complex_371,9,0.9098,0.0755,627,YML073C
Complex_371,9,0.9098,0.0755,751,YOL041C
Complex_372,25,0.9098,0.3328,775,YOR063W
Complex_372,25,0.9098,0.3328,761,YOL127W
Complex_372,25,0.9098,0.3328,538,YLL045C
Complex_372,25,0.9098,0.3328,540,YLR029C
Complex_372,25,0.9098,0.3328,667,YMR242C
Complex_372,25,0.9098,0.3328,627,YML073C
Complex_372,25,0.9098,0.3328,211,YDR471W
Complex_372,25,0.9098,0.3328,334,YGR085C
Complex_372,25,0.9098,0.3328,778,YOR096W
Complex_372,25,0.9098,0.3328,622,YML063W
Complex_372,25,0.9098,0.3328,685,YNL069C
Complex_372,25,0.9098,0.3328,274,YFR031C-A
Complex_372,25,0.9098,0.3328,295,YGL103W
Complex_372,25,0.9098,0.3328,113,YDL082W
Complex_372,25,0.9098,0.3328,463,YJL177W
Complex_372,25,0.9098,0.3328,610,YLR448W
Complex_372,25,0.9098,0.3328,513,YKL180W
Complex_372,25,0.9098,0.3328,658,YMR194W
Complex_372,25,0.9098,0.3328,434,YIL133C
Complex_372,25,0.9098,0.3328,237,YER074W
Complex_372,25,0.9098,0.3328,851,YPL198W
Complex_372,25,0.9098,0.3328,111,YDL075W
Complex_372,25,0.9098,0.3328,306,YGL147C
Complex_372,25,0.9098,0.3328,468,YJL190C
Complex_372,25,0.9098,0.3328,289,YGL076C
Complex_373,27,0.9098,0.3382,775,YOR063W
Complex_373,27,0.9098,0.3382,761,YOL127W
Complex_373,27,0.9098,0.3382,538,YLL045C
Complex_373,27,0.9098,0.3382,861,YPL249C-A
Complex_373,27,0.9098,0.3382,667,YMR242C
Complex_373,27,0.9098,0.3382,334,YGR085C
Complex_373,27,0.9098,0.3382,778,YOR096W
Complex_373,27,0.9098,0.3382,434,YIL133C
Complex_373,27,0.9098,0.3382,610,YLR448W
Complex_373,27,0.9098,0.3382,111,YDL075W
Complex_373,27,0.9098,0.3382,114,YDL083C
Complex_373,27,0.9098,0.3382,513,YKL180W
Complex_373,27,0.9098,0.3382,274,YFR031C-A
Complex_373,27,0.9098,0.3382,295,YGL103W
Complex_373,27,0.9098,0.3382,685,YNL069C
Complex_373,27,0.9098,0.3382,237,YER074W
Complex_373,27,0.9098,0.3382,622,YML063W
Complex_373,27,0.9098,0.3382,463,YJL177W
Complex_373,27,0.9098,0.3382,113,YDL082W
Complex_373,27,0.9098,0.3382,83,YCR031C
Complex_373,27,0.9098,0.3382,211,YDR471W
Complex_373,27,0.9098,0.3382,627,YML073C
Complex_373,27,0.9098,0.3382,546,YLR075W
Complex_373,27,0.9098,0.3382,196,YDR382W
Complex_373,27,0.9098,0.3382,289,YGL076C
Complex_373,27,0.9098,0.3382,282,YGL030W
Complex_373,27,0.9098,0.3382,375,YHL001W
Complex_374,22,0.9098,0.2779,775,YOR063W
Complex_374,22,0.9098,0.2779,761,YOL127W
Complex_374,22,0.9098,0.2779,538,YLL045C
Complex_374,22,0.9098,0.2779,375,YHL001W
Complex_374,22,0.9098,0.2779,778,YOR096W
Complex_374,22,0.9098,0.2779,274,YFR031C-A
Complex_374,22,0.9098,0.2779,667,YMR242C
Complex_374,22,0.9098,0.2779,334,YGR085C
Complex_374,22,0.9098,0.2779,463,YJL177W
Complex_374,22,0.9098,0.2779,211,YDR471W
Complex_374,22,0.9098,0.2779,610,YLR448W
Complex_374,22,0.9098,0.2779,622,YML063W
Complex_374,22,0.9098,0.2779,627,YML073C
Complex_374,22,0.9098,0.2779,836,YPL090C
Complex_374,22,0.9098,0.2779,546,YLR075W
Complex_374,22,0.9098,0.2779,111,YDL075W
Complex_374,22,0.9098,0.2779,295,YGL103W
Complex_374,22,0.9098,0.2779,237,YER074W
Complex_374,22,0.9098,0.2779,685,YNL069C
Complex_374,22,0.9098,0.2779,113,YDL082W
Complex_374,22,0.9098,0.2779,37,YBR031W
Complex_374,22,0.9098,0.2779,851,YPL198W
Complex_375,9,0.9097,0.1342,775,YOR063W
Complex_375,9,0.9097,0.1342,761,YOL127W
Complex_375,9,0.9097,0.1342,538,YLL045C
Complex_375,9,0.9097,0.1342,861,YPL249C-A
Complex_375,9,0.9097,0.1342,667,YMR242C
Complex_375,9,0.9097,0.1342,334,YGR085C
Complex_375,9,0.9097,0.1342,837,YPL093W
Complex_375,9,0.9097,0.1342,306,YGL147C
Complex_375,9,0.9097,0.1342,843,YPL131W
Complex_376,11,0.9095,0.1715,775,YOR063W
Complex_376,11,0.9095,0.1715,761,YOL127W
Complex_376,11,0.9095,0.1715,538,YLL045C
Complex_376,11,0.9095,0.1715,540,YLR029C
Complex_376,11,0.9095,0.1715,667,YMR242C
Complex_376,11,0.9095,0.1715,627,YML073C
Complex_376,11,0.9095,0.1715,211,YDR471W
Complex_376,11,0.9095,0.1715,215,YDR496C
Complex_376,11,0.9095,0.1715,282,YGL030W
Complex_376,11,0.9095,0.1715,37,YBR031W
Complex_376,11,0.9095,0.1715,857,YPL220W
Complex_377,27,0.9092,0.3082,775,YOR063W
Complex_377,27,0.9092,0.3082,761,YOL127W
Complex_377,27,0.9092,0.3082,538,YLL045C
Complex_377,27,0.9092,0.3082,609,YLR441C
Complex_377,27,0.9092,0.3082,778,YOR096W
Complex_377,27,0.9092,0.3082,667,YMR242C
Complex_377,27,0.9092,0.3082,334,YGR085C
Complex_377,27,0.9092,0.3082,211,YDR471W
Complex_377,27,0.9092,0.3082,622,YML063W
Complex_377,27,0.9092,0.3082,627,YML073C
Complex_377,27,0.9092,0.3082,274,YFR031C-A
Complex_377,27,0.9092,0.3082,295,YGL103W
Complex_377,27,0.9092,0.3082,113,YDL082W
Complex_377,27,0.9092,0.3082,685,YNL069C
Complex_377,27,0.9092,0.3082,463,YJL177W
Complex_377,27,0.9092,0.3082,610,YLR448W
Complex_377,27,0.9092,0.3082,513,YKL180W
Complex_377,27,0.9092,0.3082,658,YMR194W
Complex_377,27,0.9092,0.3082,546,YLR075W
Complex_377,27,0.9092,0.3082,434,YIL133C
Complex_377,27,0.9092,0.3082,851,YPL198W
Complex_377,27,0.9092,0.3082,705,YNL178W
Complex_377,27,0.9092,0.3082,237,YER074W
Complex_377,27,0.9092,0.3082,468,YJL190C
Complex_377,27,0.9092,0.3082,375,YHL001W
Complex_377,27,0.9092,0.3082,381,YHL033C
Complex_377,27,0.9092,0.3082,289,YGL076C
Complex_378,19,0.9091,0.1946,587,YLR340W
Complex_378,19,0.9091,0.1946,334,YGR085C
Complex_378,19,0.9091,0.1946,622,YML063W
Complex_378,19,0.9091,0.1946,836,YPL090C
Complex_378,19,0.9091,0.1946,490,YJR123W
Complex_378,19,0.9091,0.1946,667,YMR242C
Complex_378,19,0.9091,0.1946,237,YER074W
Complex_378,19,0.9091,0.1946,627,YML073C
Complex_378,19,0.9091,0.1946,761,YOL127W
Complex_378,19,0.9091,0.1946,111,YDL075W
Complex_378,19,0.9091,0.1946,610,YLR448W
Complex_378,19,0.9091,0.1946,295,YGL103W
Complex_378,19,0.9091,0.1946,685,YNL069C
Complex_378,19,0.9091,0.1946,463,YJL177W
Complex_378,19,0.9091,0.1946,113,YDL082W
Complex_378,19,0.9091,0.1946,274,YFR031C-A
Complex_378,19,0.9091,0.1946,546,YLR075W
Complex_378,19,0.9091,0.1946,83,YCR031C
Complex_378,19,0.9091,0.1946,375,YHL001W
Complex_379,9,0.9091,0.0741,775,YOR063W
Complex_379,9,0.9091,0.0741,761,YOL127W
Complex_379,9,0.9091,0.0741,538,YLL045C
Complex_379,9,0.9091,0.0741,683,YNL061W
Complex_379,9,0.9091,0.0741,670,YMR290C
Complex_379,9,0.9091,0.0741,751,YOL041C
Complex_379,9,0.9091,0.0741,851,YPL198W
Complex_379,9,0.9091,0.0741,755,YOL077C
Complex_379,9,0.9091,0.0741,829,YPL043W
Complex_380,10,0.909,0.3,775,YOR063W
Complex_380,10,0.909,0.3,536,YLL034C
Complex_380,10,0.909,0.3,388,YHR052W
Complex_380,10,0.909,0.3,796,YOR206W
Complex_380,10,0.909,0.3,670,YMR290C
Complex_380,10,0.909,0.3,837,YPL093W
Complex_380,10,0.909,0.3,755,YOL077C
Complex_380,10,0.909,0.3,667,YMR242C
Complex_380,10,0.909,0.3,215,YDR496C
Complex_380,10,0.909,0.3,611,YLR449W
Complex_381,21,0.9088,0.23,587,YLR340W
Complex_381,21,0.9088,0.23,334,YGR085C
Complex_381,21,0.9088,0.23,622,YML063W
Complex_381,21,0.9088,0.23,513,YKL180W
Complex_381,21,0.9088,0.23,658,YMR194W
Complex_381,21,0.9088,0.23,490,YJR123W
Complex_381,21,0.9088,0.23,667,YMR242C
Complex_381,21,0.9088,0.23,627,YML073C
Complex_381,21,0.9088,0.23,761,YOL127W
Complex_381,21,0.9088,0.23,274,YFR031C-A
Complex_381,21,0.9088,0.23,463,YJL177W
Complex_381,21,0.9088,0.23,610,YLR448W
Complex_381,21,0.9088,0.23,295,YGL103W
Complex_381,21,0.9088,0.23,113,YDL082W
Complex_381,21,0.9088,0.23,685,YNL069C
Complex_381,21,0.9088,0.23,434,YIL133C
Complex_381,21,0.9088,0.23,237,YER074W
Complex_381,21,0.9088,0.23,136,YDR012W
Complex_381,21,0.9088,0.23,728,YNL301C
Complex_381,21,0.9088,0.23,705,YNL178W
Complex_381,21,0.9088,0.23,609,YLR441C
Complex_382,9,0.9087,0.0755,775,YOR063W
Complex_382,9,0.9087,0.0755,761,YOL127W
Complex_382,9,0.9087,0.0755,538,YLL045C
Complex_382,9,0.9087,0.0755,540,YLR029C
Complex_382,9,0.9087,0.0755,539,YLR002C
Complex_382,9,0.9087,0.0755,751,YOL041C
Complex_382,9,0.9087,0.0755,670,YMR290C
Complex_382,9,0.9087,0.0755,289,YGL076C
Complex_382,9,0.9087,0.0755,851,YPL198W
Complex_383,6,0.9087,0.0786,775,YOR063W
Complex_383,6,0.9087,0.0786,226,YEL054C
Complex_383,6,0.9087,0.0786,113,YDL082W
Complex_383,6,0.9087,0.0786,622,YML063W
Complex_383,6,0.9087,0.0786,282,YGL030W
Complex_383,6,0.9087,0.0786,861,YPL249C-A
Complex_384,26,0.9087,0.32,775,YOR063W
Complex_384,26,0.9087,0.32,761,YOL127W
Complex_384,26,0.9087,0.32,538,YLL045C
Complex_384,26,0.9087,0.32,375,YHL001W
Complex_384,26,0.9087,0.32,778,YOR096W
Complex_384,26,0.9087,0.32,274,YFR031C-A
Complex_384,26,0.9087,0.32,667,YMR242C
Complex_384,26,0.9087,0.32,334,YGR085C
Complex_384,26,0.9087,0.32,463,YJL177W
Complex_384,26,0.9087,0.32,211,YDR471W
Complex_384,26,0.9087,0.32,610,YLR448W
Complex_384,26,0.9087,0.32,622,YML063W
Complex_384,26,0.9087,0.32,627,YML073C
Complex_384,26,0.9087,0.32,513,YKL180W
Complex_384,26,0.9087,0.32,658,YMR194W
Complex_384,26,0.9087,0.32,306,YGL147C
Complex_384,26,0.9087,0.32,295,YGL103W
Complex_384,26,0.9087,0.32,237,YER074W
Complex_384,26,0.9087,0.32,113,YDL082W
Complex_384,26,0.9087,0.32,851,YPL198W
Complex_384,26,0.9087,0.32,468,YJL190C
Complex_384,26,0.9087,0.32,705,YNL178W
Complex_384,26,0.9087,0.32,685,YNL069C
Complex_384,26,0.9087,0.32,434,YIL133C
Complex_384,26,0.9087,0.32,381,YHL033C
Complex_384,26,0.9087,0.32,289,YGL076C
Complex_385,11,0.9086,0.1098,775,YOR063W
Complex_385,11,0.9086,0.1098,761,YOL127W
Complex_385,11,0.9086,0.1098,538,YLL045C
Complex_385,11,0.9086,0.1098,540,YLR029C
Complex_385,11,0.9086,0.1098,529,YKR081C
Complex_385,11,0.9086,0.1098,670,YMR290C
Complex_385,11,0.9086,0.1098,778,YOR096W
Complex_385,11,0.9086,0.1098,334,YGR085C
Complex_385,11,0.9086,0.1098,851,YPL198W
Complex_385,11,0.9086,0.1098,289,YGL076C
Complex_385,11,0.9086,0.1098,211,YDR471W
Complex_386,27,0.9085,0.2523,775,YOR063W
Complex_386,27,0.9085,0.2523,761,YOL127W
Complex_386,27,0.9085,0.2523,538,YLL045C
Complex_386,27,0.9085,0.2523,609,YLR441C
Complex_386,27,0.9085,0.2523,778,YOR096W
Complex_386,27,0.9085,0.2523,667,YMR242C
Complex_386,27,0.9085,0.2523,334,YGR085C
Complex_386,27,0.9085,0.2523,211,YDR471W
Complex_386,27,0.9085,0.2523,622,YML063W
Complex_386,27,0.9085,0.2523,627,YML073C
Complex_386,27,0.9085,0.2523,274,YFR031C-A
Complex_386,27,0.9085,0.2523,295,YGL103W
Complex_386,27,0.9085,0.2523,113,YDL082W
Complex_386,27,0.9085,0.2523,685,YNL069C
Complex_386,27,0.9085,0.2523,463,YJL177W
Complex_386,27,0.9085,0.2523,610,YLR448W
Complex_386,27,0.9085,0.2523,513,YKL180W
Complex_386,27,0.9085,0.2523,658,YMR194W
Complex_386,27,0.9085,0.2523,546,YLR075W
Complex_386,27,0.9085,0.2523,434,YIL133C
Complex_386,27,0.9085,0.2523,490,YJR123W
Complex_386,27,0.9085,0.2523,114,YDL083C
Complex_386,27,0.9085,0.2523,83,YCR031C
Complex_386,27,0.9085,0.2523,237,YER074W
Complex_386,27,0.9085,0.2523,728,YNL301C
Complex_386,27,0.9085,0.2523,705,YNL178W
Complex_386,27,0.9085,0.2523,289,YGL076C
Complex_387,25,0.9083,0.3019,775,YOR063W
Complex_387,25,0.9083,0.3019,761,YOL127W
Complex_387,25,0.9083,0.3019,538,YLL045C
Complex_387,25,0.9083,0.3019,609,YLR441C
Complex_387,25,0.9083,0.3019,778,YOR096W
Complex_387,25,0.9083,0.3019,667,YMR242C
Complex_387,25,0.9083,0.3019,334,YGR085C
Complex_387,25,0.9083,0.3019,211,YDR471W
Complex_387,25,0.9083,0.3019,622,YML063W
Complex_387,25,0.9083,0.3019,627,YML073C
Complex_387,25,0.9083,0.3019,274,YFR031C-A
Complex_387,25,0.9083,0.3019,295,YGL103W
Complex_387,25,0.9083,0.3019,113,YDL082W
Complex_387,25,0.9083,0.3019,685,YNL069C
Complex_387,25,0.9083,0.3019,463,YJL177W
Complex_387,25,0.9083,0.3019,610,YLR448W
Complex_387,25,0.9083,0.3019,513,YKL180W
Complex_387,25,0.9083,0.3019,658,YMR194W
Complex_387,25,0.9083,0.3019,136,YDR012W
Complex_387,25,0.9083,0.3019,37,YBR031W
Complex_387,25,0.9083,0.3019,851,YPL198W
Complex_387,25,0.9083,0.3019,381,YHL033C
Complex_387,25,0.9083,0.3019,705,YNL178W
Complex_387,25,0.9083,0.3019,434,YIL133C
Complex_387,25,0.9083,0.3019,237,YER074W
Complex_388,10,0.9083,0.0925,775,YOR063W
Complex_388,10,0.9083,0.0925,51,YBR142W
Complex_388,10,0.9083,0.0925,538,YLL045C
Complex_388,10,0.9083,0.0925,670,YMR290C
Complex_388,10,0.9083,0.0925,851,YPL198W
Complex_388,10,0.9083,0.0925,334,YGR085C
Complex_388,10,0.9083,0.0925,492,YJR145C
Complex_388,10,0.9083,0.0925,540,YLR029C
Complex_388,10,0.9083,0.0925,627,YML073C
Complex_388,10,0.9083,0.0925,289,YGL076C
Complex_389,13,0.9082,0.209,775,YOR063W
Complex_389,13,0.9082,0.209,761,YOL127W
Complex_389,13,0.9082,0.209,538,YLL045C
Complex_389,13,0.9082,0.209,383,YHR010W
Complex_389,13,0.9082,0.209,113,YDL082W
Complex_389,13,0.9082,0.209,295,YGL103W
Complex_389,13,0.9082,0.209,778,YOR096W
Complex_389,13,0.9082,0.209,685,YNL069C
Complex_389,13,0.9082,0.209,274,YFR031C-A
Complex_389,13,0.9082,0.209,513,YKL180W
Complex_389,13,0.9082,0.209,202,YDR418W
Complex_389,13,0.9082,0.209,282,YGL030W
Complex_389,13,0.9082,0.209,861,YPL249C-A
Complex_390,26,0.908,0.32,775,YOR063W
Complex_390,26,0.908,0.32,761,YOL127W
Complex_390,26,0.908,0.32,538,YLL045C
Complex_390,26,0.908,0.32,861,YPL249C-A
Complex_390,26,0.908,0.32,667,YMR242C
Complex_390,26,0.908,0.32,334,YGR085C
Complex_390,26,0.908,0.32,778,YOR096W
Complex_390,26,0.908,0.32,434,YIL133C
Complex_390,26,0.908,0.32,610,YLR448W
Complex_390,26,0.908,0.32,111,YDL075W
Complex_390,26,0.908,0.32,114,YDL083C
Complex_390,26,0.908,0.32,513,YKL180W
Complex_390,26,0.908,0.32,274,YFR031C-A
Complex_390,26,0.908,0.32,295,YGL103W
Complex_390,26,0.908,0.32,685,YNL069C
Complex_390,26,0.908,0.32,237,YER074W
Complex_390,26,0.908,0.32,622,YML063W
Complex_390,26,0.908,0.32,463,YJL177W
Complex_390,26,0.908,0.32,113,YDL082W
Complex_390,26,0.908,0.32,83,YCR031C
Complex_390,26,0.908,0.32,211,YDR471W
Complex_390,26,0.908,0.32,627,YML073C
